序號,英文名稱,中文名稱,中國大陸譯名,來源網站
403,exit,出口，跳出,退出【动】,https://terms.naer.edu.tw/
404,expand,擴充,扩大【动】,https://terms.naer.edu.tw/
405,expansion board,擴充板,扩充板,https://terms.naer.edu.tw/
406,expert system,專家系統,专家系统,https://terms.naer.edu.tw/
407,explosion-proof,防爆器,防爆的【形】,https://terms.naer.edu.tw/
408,export/import,輸出/輸入,引出引入的【形】,https://terms.naer.edu.tw/
409,exposure,曝光,暴露,https://terms.naer.edu.tw/
410,expression,表式；陳式,表达式,https://terms.naer.edu.tw/
411,extend,延伸；擴充,扩展,https://terms.naer.edu.tw/
412,extendability,可延伸性,可扩展性,https://terms.naer.edu.tw/
413,extract,擷取；抽取；萃取,抽取【动】,https://terms.naer.edu.tw/
414,fact,事實,事实,https://terms.naer.edu.tw/
415,failsafe,失效仍安全；故障安全,故障保险的【形】,https://terms.naer.edu.tw/
416,failsoft,故障弱化,故障弱化的【形】,https://terms.naer.edu.tw/
417,failure recovery,故障恢復,失效[后]恢复,https://terms.naer.edu.tw/
418,fan-in,扇入,扇入,https://terms.naer.edu.tw/
419,fan-out,扇出,扇出,https://terms.naer.edu.tw/
420,fault tolerance,故障容許度,容错,https://terms.naer.edu.tw/
421,feasibility,可行性,可行性,https://terms.naer.edu.tw/
422,feature,特徵,特征,https://terms.naer.edu.tw/
423,field,欄位；域；欄；圖場；場,字段,https://terms.naer.edu.tw/
424,FIFO,先進先出,先进先出,https://terms.naer.edu.tw/
425,fifth generation language,第五代語言,第五代语言,https://terms.naer.edu.tw/
426,file,檔案；歸檔,文件,https://terms.naer.edu.tw/
427,file allocation table,檔案配置表,文件分配表,https://terms.naer.edu.tw/
428,file management system,檔案管理系統,文件管理系统,https://terms.naer.edu.tw/
429,fill,填充,填充【动】,https://terms.naer.edu.tw/
430,filler,填料；資料墊,填充符,https://terms.naer.edu.tw/
431,filter,過濾器；濾波器,过滤器,https://terms.naer.edu.tw/
432,find,尋找,查找,https://terms.naer.edu.tw/
433,fingerprint,指紋,指纹,https://terms.naer.edu.tw/
434,fingerprint recognition,指紋辨識,指纹识别,https://terms.naer.edu.tw/
435,firmware,韌體,固件,https://terms.naer.edu.tw/
436,first generation language,第一代語言,第一代语言,https://terms.naer.edu.tw/
437,first in first out,先進先出,先进先出,https://terms.naer.edu.tw/
438,fixed point arithmetic,定點運算；定點算術,定点运算,https://terms.naer.edu.tw/
439,flash card,閃光卡,闪卡,https://terms.naer.edu.tw/
440,flash memory,快閃記憶體,闪存,https://terms.naer.edu.tw/
441,flat file,平坦檔；平面檔,平面文件,https://terms.naer.edu.tw/
442,flaw,裂隙；瑕疪；缺陷；隙痕；斷裂；弗老風；橫推斷層 ; 疵裂；疵點；缺點；橫推斷層；捩斷層；走向滑斷層；裂縫；裂紋；裂痕,瑕点,https://terms.naer.edu.tw/
443,floating-point number,浮點數,浮点数,https://terms.naer.edu.tw/
444,flowchart,流程圖,流程图,https://terms.naer.edu.tw/
445,foreground,前景；前台,前台的【形】,https://terms.naer.edu.tw/
446,foreground image,前景影像,前景图像,https://terms.naer.edu.tw/
447,foreground processing,前台處理,前台处理,https://terms.naer.edu.tw/
448,fork,FORK指令、叉路,分叉,https://terms.naer.edu.tw/
449,form factor,形狀因數,形状因子,https://terms.naer.edu.tw/
450,formal logic,形式邏輯,形式逻辑,https://terms.naer.edu.tw/
451,format,格式；製作格式,格式,https://terms.naer.edu.tw/
452,format effector,格式控號；格式控制字元,格式控制符,https://terms.naer.edu.tw/
453,formatting,格式化中,格式化,https://terms.naer.edu.tw/
454,fourth generation language,第四代語言,第四代语言,https://terms.naer.edu.tw/
455,fragmentation,儲存片；片段儲存；分割,分段,https://terms.naer.edu.tw/
456,frame,框；資訊框,框架,https://terms.naer.edu.tw/
457,frame rate,框速率；框率,帧速率,https://terms.naer.edu.tw/
458,frame relay,訊框中繼,帧中继[协议],https://terms.naer.edu.tw/
459,framework,框架,框架,https://terms.naer.edu.tw/
460,frequently asked questions(FAQ),常見問題,常问问题,https://terms.naer.edu.tw/
461,front-end processor(FEP),前端處理器,前端处理器,https://terms.naer.edu.tw/
462,FTP,檔案傳送協定,文件传送协议,https://terms.naer.edu.tw/
463,full adder,全加器,全加器,https://terms.naer.edu.tw/
464,full subtracter,全減法器；全減器,全减器,https://terms.naer.edu.tw/
465,function,函數；功能,函数,https://terms.naer.edu.tw/
466,function call,函數呼叫,函数调用,https://terms.naer.edu.tw/
467,function library,函數程式館,函数库,https://terms.naer.edu.tw/
468,functional design,功能設計,功能设计,https://terms.naer.edu.tw/
469,fuzzy computing,乏晰計算,模糊计算技术,https://terms.naer.edu.tw/
470,fuzzy logic,乏晰邏輯,模糊逻辑,https://terms.naer.edu.tw/
471,gate,閘,门,https://terms.naer.edu.tw/
472,gate array,閘陣列,门阵列,https://terms.naer.edu.tw/
473,general-purpose computer,通用型電腦,通用计算机,https://terms.naer.edu.tw/
474,generalization,簡約化；類化；一般化；概推；推廣；通則化；概化；類推；推論；廣義化；普遍化；全身化,泛化,https://terms.naer.edu.tw/
475,generator,產生器,生成器,https://terms.naer.edu.tw/
476,genetic programming,基因程式設計,遗传编程,https://terms.naer.edu.tw/
477,gestural input,姿態輸入,姿势输入,https://terms.naer.edu.tw/
478,ghost,重影,重影,https://terms.naer.edu.tw/
479,glass-box testing,玻璃箱測試,白盒测试,https://terms.naer.edu.tw/
480,global search and replace,總體搜尋與取代,全程搜索并替换,https://terms.naer.edu.tw/
481,glove input,手套式輸入裝置,手套输入,https://terms.naer.edu.tw/
482,grammar,文法,语法,https://terms.naer.edu.tw/
483,graph,圖形；圖,图,https://terms.naer.edu.tw/
484,graphic character,圖號；圖形字元；圖示字元,图形字符,https://terms.naer.edu.tw/
485,graphics card,圖形卡,图形卡,https://terms.naer.edu.tw/
486,graphics terminal,圖形終端機,图形终端,https://terms.naer.edu.tw/
487,gray level,灰階,灰度[级],https://terms.naer.edu.tw/
488,grid computing,網格式運算,网格计算,https://terms.naer.edu.tw/
489,grid technology,柵工藝；柵技術；格子工藝；格子技術,网格技术,https://terms.naer.edu.tw/
490,gridline,網格線，網柵線,网格线,https://terms.naer.edu.tw/
491,groupware,群組軟體,群件,https://terms.naer.edu.tw/
492,guard,防護,守卫,https://terms.naer.edu.tw/
493,GUI,圖形使用者介面,图形用户界面,https://terms.naer.edu.tw/
494,half adder,半加器,半加器,https://terms.naer.edu.tw/
495,half subtracter,半減器,半减器,https://terms.naer.edu.tw/
496,halt instruction,停機指令；暫停指令,停机指令,https://terms.naer.edu.tw/
497,handle,處置；柄,句柄,https://terms.naer.edu.tw/
498,handshaking,交握,联络,https://terms.naer.edu.tw/
499,Hanzi,漢字(音譯),汉字,https://terms.naer.edu.tw/
500,Hanzi input,漢字輸入,汉字输入,https://terms.naer.edu.tw/
501,Hanzi output,漢字輸出,汉字输出,https://terms.naer.edu.tw/
502,Hanzi recognition,漢字辨識,汉字识别,https://terms.naer.edu.tw/
503,haptic display,觸覺顯示,触觉显示,https://terms.naer.edu.tw/
504,hard,硬的,硬的【形】,https://terms.naer.edu.tw/
505,hard copy,硬複製；硬拷貝,硬拷贝（副本）,https://terms.naer.edu.tw/
506,hard disk,硬碟,硬[磁]盘,https://terms.naer.edu.tw/
507,hard disk drive(HDD),硬式磁碟機,硬盘驱动器,https://terms.naer.edu.tw/
508,hard error,硬體錯誤,硬[差]错,https://terms.naer.edu.tw/
509,hardware,硬體,硬件,https://terms.naer.edu.tw/
510,head,頭；磁頭,磁头,https://terms.naer.edu.tw/
511,head mounted display,頭戴顯示裝置,盔装显示器,https://terms.naer.edu.tw/
512,header,標頭,首部,https://terms.naer.edu.tw/
513,heap,堆,堆,https://terms.naer.edu.tw/
514,help desk,服務桌,帮助台,https://terms.naer.edu.tw/
515,heuristic method,試探法,探试法,https://terms.naer.edu.tw/
516,hexadecimal,十六進位,十六进制的【形】,https://terms.naer.edu.tw/
517,hide,隱藏,隐藏【动】,https://terms.naer.edu.tw/
518,hierarchical,階層式,层次的【形】,https://terms.naer.edu.tw/
519,high byte,高位元組,高[位]字节,https://terms.naer.edu.tw/
520,high end,高層次；高級型,高端的【形】,https://terms.naer.edu.tw/
521,high-level language,高階語言,高级语言,https://terms.naer.edu.tw/
522,hop,中繼段,跳[段],https://terms.naer.edu.tw/
523,host computer,主電腦,[宿]主计算机,https://terms.naer.edu.tw/
524,housekeeping,內務處理,内务处理,https://terms.naer.edu.tw/
525,HTML; Hypertext Markup Language,超文件標示語言,超文本置标语言,https://terms.naer.edu.tw/
526,hue,色相；色彩,色调,https://terms.naer.edu.tw/
527,human machine interface,人機介面,人机界面,https://terms.naer.edu.tw/
528,hybrid computer,併合計算機,混合计算机,https://terms.naer.edu.tw/
529,hyperlink,超鏈結,超链接,https://terms.naer.edu.tw/
530,hypermedia,超媒體,超媒体,https://terms.naer.edu.tw/
531,hypertext,超文件,超文本,https://terms.naer.edu.tw/
532,I/O; input/output,輸入/輸出；輸出入,输入输出的【形】,https://terms.naer.edu.tw/
533,icon,圖像；圖符,图符,https://terms.naer.edu.tw/
534,identifier,識別符；標識符號；識別碼,标识符,https://terms.naer.edu.tw/
535,identity gate,恆等閘,“全同”门,https://terms.naer.edu.tw/
536,ideogram,表意文字,表意字,https://terms.naer.edu.tw/
537,idle,閒置,[空]闲【形】,https://terms.naer.edu.tw/
538,if then rule,若─則規則,“若-则”规则,https://terms.naer.edu.tw/
539,IF-AND-ONLY-IF gate,若且唯若閘,“等价”门,https://terms.naer.edu.tw/
540,IF-THEN gate,若則閘,“蕴涵”门,https://terms.naer.edu.tw/
541,illegal,非法存取；非法的,非法的【形】,https://terms.naer.edu.tw/
542,image,影像,图像,https://terms.naer.edu.tw/
543,image interpretation,影像解譯,图像判读,https://terms.naer.edu.tw/
544,image processing,影像處理,图像处理,https://terms.naer.edu.tw/
545,imaging,成像,成像,https://terms.naer.edu.tw/
546,implementation,實施,实现,https://terms.naer.edu.tw/
547,implication,蘊含；隱含式,蕴涵,https://terms.naer.edu.tw/
548,implicit addressing,隱含定址,隐式寻址,https://terms.naer.edu.tw/
549,inclusion,包含,包含,https://terms.naer.edu.tw/
550,INCLUSIVE-OR gate,兼或閘,“或”门,https://terms.naer.edu.tw/
551,increment,增量,增量,https://terms.naer.edu.tw/
552,increment,增量,递增【动】,https://terms.naer.edu.tw/
553,index,索引；指標,索引,https://terms.naer.edu.tw/
554,index register,索引暫存器,变址寄存器,https://terms.naer.edu.tw/
555,indicator,指示器；指示元,指标,https://terms.naer.edu.tw/
556,indirect address,間接位址,间接地址,https://terms.naer.edu.tw/
557,indirect instruction,間接指令,间接指令,https://terms.naer.edu.tw/
558,infection,傳染,感染,https://terms.naer.edu.tw/
559,information,資訊；消息,信息,https://terms.naer.edu.tw/
560,information base,資訊庫,信息库,https://terms.naer.edu.tw/
561,information center,資訊中心,信息中心,https://terms.naer.edu.tw/
562,information explosion,資訊爆炸,信息爆炸,https://terms.naer.edu.tw/
563,information object,資訊物件,信息客体,https://terms.naer.edu.tw/
564,information processing,資訊處理,信息处理,https://terms.naer.edu.tw/
565,information provider,資訊提供者,信息提供方,https://terms.naer.edu.tw/
566,information resource,資訊資源,信息资源,https://terms.naer.edu.tw/
567,information retrieval(IR),資訊檢索,信息检索,https://terms.naer.edu.tw/
568,information security,資訊安全,信息安全,https://terms.naer.edu.tw/
569,information sink,資訊槽,信息汇,https://terms.naer.edu.tw/
570,information source,資訊源,信息源,https://terms.naer.edu.tw/
571,information system,資訊系統,信息系统,https://terms.naer.edu.tw/
572,information technology; IT,資訊技術,信息技术,https://terms.naer.edu.tw/
573,information warehouse,資訊倉庫,信息仓库,https://terms.naer.edu.tw/
574,information warfare,資訊戰爭,信息战争,https://terms.naer.edu.tw/
575,inhibit,禁止,禁止【动】,https://terms.naer.edu.tw/
576,initial state,初始狀態,初[始]状态,https://terms.naer.edu.tw/
577,initialization,初始化,初始化,https://terms.naer.edu.tw/
578,inkjet printer,噴墨印表機,喷墨打印机,https://terms.naer.edu.tw/
579,inline,進線；嵌入；在一直線上的；聯機的；[液壓]進油管路,直插式的【形】,https://terms.naer.edu.tw/
580,inoculate,接種劑,接种【动】,https://terms.naer.edu.tw/
581,input,輸入,输入的【形】,https://terms.naer.edu.tw/
582,input buffer,輸入緩衝器,输入缓冲区,https://terms.naer.edu.tw/
583,input data,輸入資料,输入数据,https://terms.naer.edu.tw/
584,input unit,輸入裝置,输入设备,https://terms.naer.edu.tw/
585,input/output,輸入/輸出；輸出入,输入输出的【形】,https://terms.naer.edu.tw/
586,input/output bus,輸入輸出匯流排,输入输出总线,https://terms.naer.edu.tw/
587,input/output channel,輸入輸出通道,输入输出通道,https://terms.naer.edu.tw/
588,input/output unit,輸入輸出裝置；輸入輸出單元,输入输出设备,https://terms.naer.edu.tw/
589,inquiry,詢問,查询,https://terms.naer.edu.tw/
590,insert,插入,插入【动】,https://terms.naer.edu.tw/
591,inspection,檢驗,审查,https://terms.naer.edu.tw/
592,install,安裝,安装【动】,https://terms.naer.edu.tw/
593,instance,實例,实例,https://terms.naer.edu.tw/
594,instantiation,例示,例示,https://terms.naer.edu.tw/
595,instruction,指令,指令,https://terms.naer.edu.tw/
596,instruction code,指令代碼；指令碼,指令码,https://terms.naer.edu.tw/
597,instruction set,指令集,指令集,https://terms.naer.edu.tw/
598,integer type,整數型態,整型,https://terms.naer.edu.tw/
599,integrated circuit ; IC,積體電路,集成电路,https://terms.naer.edu.tw/
600,integrated software,整合軟體,集成软件,https://terms.naer.edu.tw/
601,intelligence,智慧,智能,https://terms.naer.edu.tw/
602,intelligent database,智慧資料庫,智能数据库,https://terms.naer.edu.tw/
603,intelligent terminal,智慧終端機,智能终端,https://terms.naer.edu.tw/
604,interaction,交互作用,交互[作用],https://terms.naer.edu.tw/
605,interactive mode,交談模式；交作模,交互方式,https://terms.naer.edu.tw/
606,interconnectivity,網間連結,互连通性,https://terms.naer.edu.tw/
607,interface,介面,接口,https://terms.naer.edu.tw/
608,interlock,互鎖,互锁【动】,https://terms.naer.edu.tw/
609,intermediate equipment,中間設備,中间设备,https://terms.naer.edu.tw/
610,intermediate node,中間節點；中間結點,中间结点,https://terms.naer.edu.tw/
611,intermittent error,間歇性錯誤,间歇差错,https://terms.naer.edu.tw/
612,Internet of Things； the,物聯網,物联网,https://terms.naer.edu.tw/
613,interoperability,可交互運作性；互動能力,互操作性,https://terms.naer.edu.tw/
614,interpret,解譯,解释【动】,https://terms.naer.edu.tw/
615,interpreter,解譯器,解释器,https://terms.naer.edu.tw/
616,interrogating,訊問；查詢,询问,https://terms.naer.edu.tw/
617,interrupt,中斷；岔斷,中断,https://terms.naer.edu.tw/
618,intruder,入侵者；侵入者,入侵者,https://terms.naer.edu.tw/
619,invoke,引動,启用【动】,https://terms.naer.edu.tw/
620,iteration,疊代,迭代,https://terms.naer.edu.tw/
621,jitter,抖動；(信號)跳動；干擾,抖动,https://terms.naer.edu.tw/
622,job,工件,作业,https://terms.naer.edu.tw/
623,job processing,工件處理,作业处理,https://terms.naer.edu.tw/
624,job queue,工件佇列,作业队列,https://terms.naer.edu.tw/
625,join,聯合；結合；或,并,https://terms.naer.edu.tw/
626,journal,日誌；期刊,日志,https://terms.naer.edu.tw/
627,joystick,搖桿,操纵杆,https://terms.naer.edu.tw/
628,JPEG,JPEG（圖像壓縮）標準；聯合圖像專家群,静止图像压缩（JPEG）标准,https://terms.naer.edu.tw/
629,jump,跳越；跳位,跳[转]【动】,https://terms.naer.edu.tw/
630,jump instruction,跳越指令；跳位指令,跳[转]指令,https://terms.naer.edu.tw/
631,k,千,[大]千（1024）,https://terms.naer.edu.tw/
632,Kalman filter,卡門濾波器,卡尔曼滤波器,https://terms.naer.edu.tw/
633,kernel,核心；核心要點,内核,https://terms.naer.edu.tw/
634,key,鍵；鑰；關鍵,密钥,https://terms.naer.edu.tw/
635,keyboard,鍵盤,键盘,https://terms.naer.edu.tw/
636,keyboard layout,鍵盤布局,键盘布局,https://terms.naer.edu.tw/
637,keypad,鍵板；小鍵盤,小键盘,https://terms.naer.edu.tw/
638,keyword,關鍵字；保留字,关键字,https://terms.naer.edu.tw/
639,kludge,拙集,权宜件,https://terms.naer.edu.tw/
640,knowledge,知識,知识,https://terms.naer.edu.tw/
641,knowledge acquisition,知識獲取,知识获取,https://terms.naer.edu.tw/
642,knowledge base (K-base; KB),知識庫,知识库,https://terms.naer.edu.tw/
643,known-plaintext attack,已知的明文攻擊,已知明文攻击,https://terms.naer.edu.tw/
644,label,標號；標記；標籤,标号,https://terms.naer.edu.tw/
645,language,語言,语言,https://terms.naer.edu.tw/
646,laptop computer,膝上型電腦,膝上计算机,https://terms.naer.edu.tw/
647,large-scale integration (LSI）,大型積體電路,大规模集成,https://terms.naer.edu.tw/
648,laser printer,雷射列印機,激光打印机,https://terms.naer.edu.tw/
649,laser scanner,雷射掃瞄器,激光扫描仪,https://terms.naer.edu.tw/
650,"last in, first out；LIFO",後進先出,后进先出,https://terms.naer.edu.tw/
651,latch,閂；鎖存器,锁存器,https://terms.naer.edu.tw/
652,layer,網路層；層；階層,层,https://terms.naer.edu.tw/
653,layout,布局；布置；列印格式,布局,https://terms.naer.edu.tw/
654,leaf,葉；樹結構端節點,叶,https://terms.naer.edu.tw/
655,learning,學習,学习,https://terms.naer.edu.tw/
656,left justified,向左對齊,左整版的【形】,https://terms.naer.edu.tw/
657,legacy,舊有；傳統,遗留（产）,https://terms.naer.edu.tw/
658,lexicographic sort,詞典排序,词典式排序,https://terms.naer.edu.tw/
659,library,程式館,[文件]库,https://terms.naer.edu.tw/
660,life cycle,生命週期,生存周期,https://terms.naer.edu.tw/
661,lightpen,光筆,光笔,https://terms.naer.edu.tw/
662,limiter,限制器；限幅器,限幅器,https://terms.naer.edu.tw/
663,line,列；線路,线路,https://terms.naer.edu.tw/
664,line feed character (LF),饋行字元；換行字元,换行字符,https://terms.naer.edu.tw/
665,line printer,列印機,行式打印机,https://terms.naer.edu.tw/
666,line spacing,列間距,行距,https://terms.naer.edu.tw/
667,line width,行寬度,行宽,https://terms.naer.edu.tw/
668,linear,線性,线性的【形】,https://terms.naer.edu.tw/
669,link,鏈結；連線,链接【动】,https://terms.naer.edu.tw/
670,liquid-crystal display (LCD),液晶顯示器,液晶显示器,https://terms.naer.edu.tw/
671,list,列表；串列；顯示,列表【动】,https://terms.naer.edu.tw/
672,list,列表；串列；顯示,[列]表,https://terms.naer.edu.tw/
673,little endian,小端讀取,小尾数法的【形】,https://terms.naer.edu.tw/
674,liveware,活體,活件,https://terms.naer.edu.tw/
675,load,負荷；載入,装入【动】,https://terms.naer.edu.tw/
676,load and go,載入並執行；載入並運行,装入并执行,https://terms.naer.edu.tw/
677,loader,載入器,装入器,https://terms.naer.edu.tw/
678,local,區域的；局部；區性,局部的【形】,https://terms.naer.edu.tw/
679,local host,本地主機,本[主]机,https://terms.naer.edu.tw/
680,lock,鎖定,加锁【动】,https://terms.naer.edu.tw/
681,log,日誌；對數,[记]日志【动】,https://terms.naer.edu.tw/
682,logic,邏輯,逻辑,https://terms.naer.edu.tw/
683,logic bomb,邏輯炸彈,逻辑炸弹,https://terms.naer.edu.tw/
684,logic chip,邏輯晶片,逻辑芯片,https://terms.naer.edu.tw/
685,logic circuit,邏輯電路,逻辑电路,https://terms.naer.edu.tw/
686,logic device,邏輯裝置,逻辑器件,https://terms.naer.edu.tw/
687,logic operation,邏輯運算,逻辑运算,https://terms.naer.edu.tw/
688,login,登入,注册【动】,https://terms.naer.edu.tw/
689,logoff,註銷,注销【动】,https://terms.naer.edu.tw/
690,logon,登入,注册【动】,https://terms.naer.edu.tw/
691,logout,註銷；登出,注销【动】,https://terms.naer.edu.tw/
692,loop,迴路；環；循環；環路；回線；環形天線；程式中一群重複指令,循环,https://terms.naer.edu.tw/
693,loop body,迴路本體,循环体,https://terms.naer.edu.tw/
694,loophole,漏洞,漏洞,https://terms.naer.edu.tw/
695,lossless compression,無損壓縮,无损压缩,https://terms.naer.edu.tw/
696,lossy compression,有損壓縮,有损压缩,https://terms.naer.edu.tw/
697,low-level language,低階語言,低级语言,https://terms.naer.edu.tw/
698,lowercase,小寫,小写[字母]的【形】,https://terms.naer.edu.tw/
699,luminosity,亮度,光度,https://terms.naer.edu.tw/
700,machine address,機器位址,机器地址,https://terms.naer.edu.tw/
701,machine code,機器碼；指令碼,机器码,https://terms.naer.edu.tw/
702,machine translation,機器翻譯,机器翻译,https://terms.naer.edu.tw/
703,macroinstruction,巨集指令；巨指令,宏指令,https://terms.naer.edu.tw/
704,magnetic card,磁性卡片；磁卡,磁卡,https://terms.naer.edu.tw/
705,magnetic disk,磁碟,磁盘,https://terms.naer.edu.tw/
706,main program,主程式；主程序,主程序,https://terms.naer.edu.tw/
707,main storage,主儲存器,主存储器,https://terms.naer.edu.tw/
708,mainframe,主機；大型電腦,主机,https://terms.naer.edu.tw/
709,mainframe computer,主機電腦；計算機主機,特大型计算机,https://terms.naer.edu.tw/
710,maintainability,維護性；可維護性；可維修性,可维护性,https://terms.naer.edu.tw/
711,majority,多數,择多[运算]符,https://terms.naer.edu.tw/
712,majority gate,多數閘,择多门,https://terms.naer.edu.tw/
713,majority operation,多數決運算；多數運算,择多运算,https://terms.naer.edu.tw/
714,male connector,公連接器,阳连接器,https://terms.naer.edu.tw/
715,malware,有毒軟體,恶意件,https://terms.naer.edu.tw/
716,man machine interface，MMI,人機介面,人机界面,https://terms.naer.edu.tw/
717,manager,管理器；經理,管理器,https://terms.naer.edu.tw/
718,map,映射；映成表；地區圖；圖解；映像；標定（網）；圖；圖像；變換；變址,映像,https://terms.naer.edu.tw/
719,map,映射；映成表；地區圖；圖解；映像；標定（網）；圖；圖像；變換；變址,映射【动】,https://terms.naer.edu.tw/
720,markup language,標示語言；標記語言,置标语言,https://terms.naer.edu.tw/
721,mask,遮罩；遮蔽,掩码,https://terms.naer.edu.tw/
722,mask,遮罩；遮蔽,屏蔽【动】,https://terms.naer.edu.tw/
723,masquerade,冒充,冒充,https://terms.naer.edu.tw/
724,mass storage,大量儲存；大量資料儲存器；大容量儲存器,海量存储器,https://terms.naer.edu.tw/
725,massively parallel processing(MPP),大規模平行處理,大规模并行处理,https://terms.naer.edu.tw/
726,master station,主站；主台；主控台；主控站；總局；主局,主站,https://terms.naer.edu.tw/
727,matching,匹配；符合；比較；微調；配合,匹配,https://terms.naer.edu.tw/
728,mathematical expression,數學表式,数学表达式,https://terms.naer.edu.tw/
729,mean time between failures (MTBF),平均無故障時間；故障平均間隔時間；故障間隔平均時間,平均故障间隔时间,https://terms.naer.edu.tw/
730,mean time to failure (MTTF),故障前平均時間；產生錯誤的平均時間；平均存活時間,平均故障前时间,https://terms.naer.edu.tw/
731,mean time to repair (MTTR),平均修復時間；平均修理時間；需要修理的平均時間,平均修复时间,https://terms.naer.edu.tw/
732,media,媒體；傳輸介質；介質；媒介質(midium的複數),介质,https://terms.naer.edu.tw/
733,media,媒體；傳輸介質；介質；媒介質(midium的複數),媒体,https://terms.naer.edu.tw/
734,medium scale integration,中型積體化；中型積體電路,中规模集成,https://terms.naer.edu.tw/
735,megaflops,每秒百萬浮點運算,百万次浮点运算每秒,https://terms.naer.edu.tw/
736,member,成員；構件,成员,https://terms.naer.edu.tw/
737,memo pad,記事平板,记事簿,https://terms.naer.edu.tw/
738,memory,記憶體；記憶,内存[储器],https://terms.naer.edu.tw/
739,memory bank,記憶庫,存储体,https://terms.naer.edu.tw/
740,memory cell,記憶格；儲存單元,存储单元,https://terms.naer.edu.tw/
741,memory chip,記憶體晶片,内存芯片,https://terms.naer.edu.tw/
742,memory dump,記憶體傾印,内存转储,https://terms.naer.edu.tw/
743,memory management,記憶體管理,存储管理,https://terms.naer.edu.tw/
744,memory-resident,常駐記憶體,常驻内存的【形】,https://terms.naer.edu.tw/
745,menu,菜單；功能表；選項單,选单,https://terms.naer.edu.tw/
746,menu item,選項單項目,选单项,https://terms.naer.edu.tw/
747,merge,合併；併入；歸併；合併程序；拼接,归并【动】,https://terms.naer.edu.tw/
748,metadata,解釋用資料；元數據；元資料,元数据,https://terms.naer.edu.tw/
749,metafile,元檔案,元文件,https://terms.naer.edu.tw/
750,metalanguage,元語言,元语言,https://terms.naer.edu.tw/
751,MFLOPS,每秒百萬浮點運算,百万次浮点运算每秒,https://terms.naer.edu.tw/
752,microchip,微晶片,微芯片,https://terms.naer.edu.tw/
753,microcircuit,微電路,微电路,https://terms.naer.edu.tw/
754,microcomputer,微電腦；微算機；微（型）計算機,微型计算机,https://terms.naer.edu.tw/
755,microimage,微影像；微縮圖像,缩微图像,https://terms.naer.edu.tw/
756,microinstruction,微指令,微指令,https://terms.naer.edu.tw/
757,microprocessor,微處理器；微處理機,微处理器,https://terms.naer.edu.tw/
758,middleware,中間軟體,中间件,https://terms.naer.edu.tw/
759,midrange computer,中型電腦,中型计算机,https://terms.naer.edu.tw/
760,migration,遷移,迁移,https://terms.naer.edu.tw/
761,minicomputer,迷你電腦,小型计算机,https://terms.naer.edu.tw/
762,mnemonic,助憶,助忆符,https://terms.naer.edu.tw/
763,mobile computing,移動計算,移动计算,https://terms.naer.edu.tw/
764,model,模型；型號,模型,https://terms.naer.edu.tw/
765,modeling,成型；模型建立；模型化,建模,https://terms.naer.edu.tw/
766,modem,數據機,调制解调器,https://terms.naer.edu.tw/
767,modifiability,可修改性,可修改性,https://terms.naer.edu.tw/
768,modification,修改；修正,修改,https://terms.naer.edu.tw/
769,modular design,模組化設計；積木式設計,模块化设计,https://terms.naer.edu.tw/
770,modular software,模組性；積木性；模組化,模块化软件,https://terms.naer.edu.tw/
771,modularity,模組性；積木性；模組化,模块度,https://terms.naer.edu.tw/
772,module,模組；程序塊；組件,模块,https://terms.naer.edu.tw/
773,monadic,一元的,一元的【形】,https://terms.naer.edu.tw/
774,monitor,監視器；監視程式；監督；(電腦)顯示器；；監控器；監聽；監視；監控,监视器,https://terms.naer.edu.tw/
775,monitor,監視器；監視程式；監督；(電腦)顯示器；；監控器；監聽；監視；監控,监控程序,https://terms.naer.edu.tw/
776,monomedia,單一媒體,单媒体的【形】,https://terms.naer.edu.tw/
777,monostable,單穩,单稳的【形】,https://terms.naer.edu.tw/
778,Moore’s Law,摩爾定律,摩尔定律,https://terms.naer.edu.tw/
779,morphing,漸變,变形,https://terms.naer.edu.tw/
780,motherboard,母板,母板,https://terms.naer.edu.tw/
781,mount,裝上；裝置；座,装[上]【动】,https://terms.naer.edu.tw/
782,mouse,滑鼠；游標控制器；鼠標器,鼠标[器],https://terms.naer.edu.tw/
783,mouse pointer,滑鼠指標,鼠标指针,https://terms.naer.edu.tw/
784,multiboot,多重開機,多重引导,https://terms.naer.edu.tw/
785,multifunction peripheral(MFP),多功週邊,多功能外设,https://terms.naer.edu.tw/
786,multilayer,多層,多层的【形】,https://terms.naer.edu.tw/
787,multimedia,多媒體,多媒体,https://terms.naer.edu.tw/
788,multiplier,乘數；乘法器；倍增器,乘法器,https://terms.naer.edu.tw/
789,multiprocessing,多處理器,多重处理,https://terms.naer.edu.tw/
790,multiprocessor,多處理器,多处理器机,https://terms.naer.edu.tw/
791,multiprogramming,多程式；多重規劃,多道程序设计,https://terms.naer.edu.tw/
792,multitasking,多任務；多重任務,多任务处理,https://terms.naer.edu.tw/
793,multiuser systems,多用戶系統,多用户系统,https://terms.naer.edu.tw/
794,musical instrument digital interface，MIDI,樂器數位介面,乐器数字接口,https://terms.naer.edu.tw/
795,namespace,名稱空間,名称空间,https://terms.naer.edu.tw/
796,naming authority,命名機構,命名机构,https://terms.naer.edu.tw/
797,NAND gate,反及閘,“与非”门,https://terms.naer.edu.tw/
798,navigation,導航；領航,导航,https://terms.naer.edu.tw/
